,USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
4593,28450,201707040920,72.00,,,22.22
4594,28450,201707040950,73.00,,,22.78
4595,28450,201707041000,72.00,,,22.22
4596,28450,201707041020,72.00,,,22.22
4597,28450,201707041050,72.00,,,22.22
4598,28450,201707041100,72.00,,,22.22
4599,28450,201707041120,73.00,,,22.78
4600,28450,201707041150,72.00,,,22.22
4601,28450,201707041200,73.00,,,22.78
4602,28450,201707041220,72.00,,,22.22
4603,28450,201707041250,72.00,,,22.22
4604,28450,201707041300,72.00,,,22.22
4605,28450,201707041320,64.00,,,17.78
4606,28450,201707041350,64.00,,,17.78
4607,28450,201707041400,64.00,,,17.78
4608,28450,201707041420,63.00,,,17.22
4609,28450,201707041450,61.00,,,16.11
4610,28450,201707041500,63.00,,,17.22
4611,28450,201707041520,63.00,,,17.22
4612,28450,201707041550,63.00,,,17.22
4613,28450,201707041600,63.00,,,17.22
4614,28450,201707041620,63.00,,,17.22
4615,28450,201707041650,61.00,,,16.11
4616,28450,201707041700,63.00,,,17.22
4617,28450,201707041720,61.00,,,16.11
4618,28450,201707041750,61.00,,,16.11
4619,28450,201707041800,62.00,74.00,62.00,16.67
4620,28450,201707041820,61.00,,,16.11
4621,28450,201707041850,61.00,,,16.11
4622,28450,201707041900,62.00,,,16.67
4623,28450,201707041920,61.00,,,16.11
4624,28450,201707041950,61.00,,,16.11
4625,28450,201707042000,61.00,,,16.11
4626,28450,201707042020,61.00,,,16.11
4627,28450,201707042050,59.00,,,15.00
4628,28450,201707042100,60.00,,,15.56
4629,28450,201707042120,59.00,,,15.00
4630,28450,201707042150,59.00,,,15.00
4631,28450,201707042200,58.00,,,14.44
4632,28450,201707042220,57.00,,,13.89
4633,28450,201707042250,57.00,,,13.89
4634,28450,201707042300,56.00,,,13.33
4635,28450,201707042320,55.00,,,12.78
4636,28450,201707042350,55.00,,,12.78
4637,28450,201707050000,56.00,,,13.33
4638,28450,201707050020,55.00,,,12.78
4639,28450,201707050050,55.00,,,12.78
4640,28450,201707050100,56.00,,,13.33
4641,28450,201707050120,55.00,,,12.78
4642,28450,201707050150,54.00,,,12.22
4643,28450,201707050200,54.00,,,12.22
4644,28450,201707050220,54.00,,,12.22
4645,28450,201707050250,52.00,,,11.11
4646,28450,201707050300,53.00,,,11.67
4647,28450,201707050320,52.00,,,11.11
4648,28450,201707050350,52.00,,,11.11
4649,28450,201707050400,52.00,,,11.11
4650,28450,201707050420,52.00,,,11.11
4651,28450,201707050450,52.00,,,11.11
4652,28450,201707050500,53.00,,,11.67
4653,28450,201707050520,52.00,,,11.11
4654,28450,201707050550,52.00,,,11.11
4655,28450,201707050600,52.00,62.00,52.00,11.11
4656,28450,201707050620,52.00,,,11.11
4657,28450,201707050650,50.00,,,10.00
4658,28450,201707050700,51.00,,,10.56
4659,28450,201707050720,50.00,,,10.00
4660,28450,201707050750,50.00,,,10.00
4661,28450,201707050800,50.00,,,10.00
4662,28450,201707050820,50.00,,,10.00
4663,28450,201707050850,48.00,,,8.89
4664,28450,201707050900,49.00,,,9.44
4665,28450,201707050920,50.00,,,10.00
4666,28450,201707050950,50.00,,,10.00
4667,28450,201707051000,49.00,,,9.44
4668,28450,201707051020,50.00,,,10.00
4669,28450,201707051050,50.00,,,10.00
4670,28450,201707051100,50.00,,,10.00
4671,28450,201707051120,50.00,,,10.00
4672,28450,201707051150,48.00,,,8.89
4673,28450,201707051200,49.00,,,9.44
4674,28450,201707051220,48.00,,,8.89
4675,28450,201707051250,48.00,,,8.89
4676,28450,201707051300,49.00,,,9.44
4677,28450,201707051320,48.00,,,8.89
4678,28450,201707051350,48.00,,,8.89
4679,28450,201707051400,49.00,,,9.44
4680,28450,201707051420,48.00,,,8.89
4681,28450,201707051450,48.00,,,8.89
4682,28450,201707051500,48.00,,,8.89
4683,28450,201707051520,48.00,,,8.89
4684,28450,201707051550,46.00,,,7.78
4685,28450,201707051600,47.00,,,8.33
4686,28450,201707051620,46.00,,,7.78
4687,28450,201707051650,46.00,,,7.78
4688,28450,201707051700,47.00,,,8.33
4689,28450,201707051720,46.00,,,7.78
4690,28450,201707051750,48.00,,,8.89
4691,28450,201707051800,47.00,53.00,47.00,8.33
4692,28450,201707051820,46.00,,,7.78
4693,28450,201707051850,46.00,,,7.78
4694,28450,201707051900,47.00,,,8.33
4695,28450,201707051920,46.00,,,7.78
4696,28450,201707051950,46.00,,,7.78
4697,28450,201707052000,46.00,,,7.78
4698,28450,201707052020,46.00,,,7.78
4699,28450,201707052050,46.00,,,7.78
4700,28450,201707052100,47.00,,,8.33
4701,28450,201707052120,46.00,,,7.78
4702,28450,201707052150,45.00,,,7.22
4703,28450,201707052200,46.00,,,7.78
4704,28450,201707052220,45.00,,,7.22
4705,28450,201707052250,45.00,,,7.22
4706,28450,201707052300,45.00,,,7.22
4707,28450,201707052320,45.00,,,7.22
4708,28450,201707052350,45.00,,,7.22
4709,28450,201707060000,45.00,,,7.22
4710,28450,201707060020,45.00,,,7.22
4711,28450,201707060050,45.00,,,7.22
4712,28450,201707060100,44.00,,,6.67
4713,28450,201707060120,43.00,,,6.11
4714,28450,201707060150,43.00,,,6.11
4715,28450,201707060200,42.00,,,5.56
4716,28450,201707060220,41.00,,,5.00
4717,28450,201707060250,41.00,,,5.00
4718,28450,201707060300,41.00,,,5.00
4719,28450,201707060320,41.00,,,5.00
4720,28450,201707060350,41.00,,,5.00
4721,28450,201707060400,41.00,,,5.00
4722,28450,201707060420,41.00,,,5.00
4723,28450,201707060450,41.00,,,5.00
4724,28450,201707060500,41.00,,,5.00
4725,28450,201707060520,41.00,,,5.00
4726,28450,201707060550,41.00,,,5.00
4727,28450,201707060600,41.00,47.00,40.00,5.00
4728,28450,201707060620,39.00,,,3.89
4729,28450,201707060650,41.00,,,5.00
4730,28450,201707060700,40.00,,,4.44
4731,28450,201707060720,41.00,,,5.00
4732,28450,201707060750,41.00,,,5.00
4733,28450,201707060800,41.00,,,5.00
4734,28450,201707060820,41.00,,,5.00
4735,28450,201707060850,41.00,,,5.00
4736,28450,201707060900,41.00,,,5.00
4737,28450,201707060920,41.00,,,5.00
4738,28450,201707060950,41.00,,,5.00
4739,28450,201707061000,42.00,,,5.56
4740,28450,201707061020,41.00,,,5.00
4741,28450,201707061050,43.00,,,6.11
4742,28450,201707061100,43.00,,,6.11
4743,28450,201707061120,43.00,,,6.11
4744,28450,201707061150,43.00,,,6.11
4745,28450,201707061200,44.00,,,6.67
4746,28450,201707061220,45.00,,,7.22
4747,28450,201707061250,45.00,,,7.22
4748,28450,201707061300,45.00,,,7.22
4749,28450,201707061320,45.00,,,7.22
4750,28450,201707061350,45.00,,,7.22
4751,28450,201707061400,45.00,,,7.22
4752,28450,201707061420,45.00,,,7.22
4753,28450,201707061450,45.00,,,7.22
4754,28450,201707061500,46.00,,,7.78
4755,28450,201707061520,45.00,,,7.22
4756,28450,201707061550,45.00,,,7.22
4757,28450,201707061600,46.00,,,7.78
4758,28450,201707061620,45.00,,,7.22
4759,28450,201707061650,46.00,,,7.78
4760,28450,201707061700,46.00,,,7.78
4761,28450,201707061720,46.00,,,7.78
4762,28450,201707061750,46.00,,,7.78
4763,28450,201707061800,46.00,47.00,40.00,7.78
4764,28450,201707061820,45.00,,,7.22
4765,28450,201707061850,45.00,,,7.22
4766,28450,201707061900,46.00,,,7.78
4767,28450,201707061920,45.00,,,7.22
4768,28450,201707061950,45.00,,,7.22
4769,28450,201707062000,45.00,,,7.22
4770,28450,201707062020,45.00,,,7.22
4771,28450,201707062050,43.00,,,6.11
4772,28450,201707062100,44.00,,,6.67
4773,28450,201707062120,43.00,,,6.11
4774,28450,201707062150,43.00,,,6.11
4775,28450,201707062200,43.00,,,6.11
4776,28450,201707062220,41.00,,,5.00
4777,28450,201707062250,41.00,,,5.00
4778,28450,201707062300,42.00,,,5.56
4779,28450,201707062320,41.00,,,5.00
4780,28450,201707062350,39.00,,,3.89
4781,28450,201707070000,42.00,,,5.56
4782,28450,201707070020,39.00,,,3.89
4783,28450,201707070050,39.00,,,3.89
4784,28450,201707070100,41.00,,,5.00
4785,28450,201707070120,39.00,,,3.89
4786,28450,201707070150,39.00,,,3.89
4787,28450,201707070200,42.00,,,5.56
4788,28450,201707070220,41.00,,,5.00
4789,28450,201707070250,41.00,,,5.00
4790,28450,201707070300,44.00,,,6.67
4791,28450,201707070320,43.00,,,6.11
4792,28450,201707070350,45.00,,,7.22
4793,28450,201707070400,45.00,,,7.22
4794,28450,201707070420,45.00,,,7.22
4795,28450,201707070450,46.00,,,7.78
4796,28450,201707070500,47.00,,,8.33
4797,28450,201707070520,46.00,,,7.78
4798,28450,201707070550,48.00,,,8.89
4799,28450,201707070600,49.00,49.00,40.00,9.44
4800,28450,201707070620,48.00,,,8.89
4801,28450,201707070650,50.00,,,10.00
4802,28450,201707070700,51.00,,,10.56
4803,28450,201707070720,52.00,,,11.11
4804,28450,201707070750,52.00,,,11.11
4805,28450,201707070800,53.00,,,11.67
4806,28450,201707070820,54.00,,,12.22
4807,28450,201707070850,54.00,,,12.22
4808,28450,201707070900,55.00,,,12.78
4809,28450,201707070920,55.00,,,12.78
4810,28450,201707070950,55.00,,,12.78
4811,28450,201707071000,57.00,,,13.89
4812,28450,201707071020,55.00,,,12.78
4813,28450,201707071050,57.00,,,13.89
4814,28450,201707071100,58.00,,,14.44
4815,28450,201707071120,57.00,,,13.89
4816,28450,201707071150,59.00,,,15.00
4817,28450,201707071200,61.00,,,16.11
4818,28450,201707071220,59.00,,,15.00
4819,28450,201707071250,59.00,,,15.00
4820,28450,201707071300,60.00,,,15.56
4821,28450,201707071320,59.00,,,15.00
4822,28450,201707071350,59.00,,,15.00
4823,28450,201707071400,60.00,,,15.56
4824,28450,201707071420,59.00,,,15.00
4825,28450,201707071450,61.00,,,16.11
4826,28450,201707071500,61.00,,,16.11
4827,28450,201707071520,61.00,,,16.11
4828,28450,201707071550,59.00,,,15.00
4829,28450,201707071600,61.00,,,16.11
4830,28450,201707071620,59.00,,,15.00
4831,28450,201707071650,61.00,,,16.11
4832,28450,201707071700,60.00,,,15.56
4833,28450,201707071720,59.00,,,15.00
4834,28450,201707071750,57.00,,,13.89
4835,28450,201707071800,58.00,62.00,49.00,14.44
4836,28450,201707071820,57.00,,,13.89
4837,28450,201707071850,57.00,,,13.89
4838,28450,201707071900,57.00,,,13.89
4839,28450,201707071920,57.00,,,13.89
4840,28450,201707071950,55.00,,,12.78
4841,28450,201707072000,56.00,,,13.33
4842,28450,201707072020,55.00,,,12.78
4843,28450,201707072050,54.00,,,12.22
4844,28450,201707072100,55.00,,,12.78
4845,28450,201707072120,52.00,,,11.11
4846,28450,201707072150,52.00,,,11.11
4847,28450,201707072200,53.00,,,11.67
4848,28450,201707072220,52.00,,,11.11
4849,28450,201707072250,50.00,,,10.00
4850,28450,201707072300,52.00,,,11.11
4851,28450,201707072320,50.00,,,10.00
4852,28450,201707072350,50.00,,,10.00
4853,28450,201707080000,53.00,,,11.67
4854,28450,201707080020,50.00,,,10.00
4855,28450,201707080050,48.00,,,8.89
4856,28450,201707080100,51.00,,,10.56
4857,28450,201707080120,48.00,,,8.89
4858,28450,201707080150,48.00,,,8.89
4859,28450,201707080200,52.00,,,11.11
4860,28450,201707080220,50.00,,,10.00
4861,28450,201707080250,50.00,,,10.00
4862,28450,201707080300,54.00,,,12.22
4863,28450,201707080320,52.00,,,11.11
4864,28450,201707080350,52.00,,,11.11
4865,28450,201707080400,54.00,,,12.22
4866,28450,201707080420,54.00,,,12.22
4867,28450,201707080450,55.00,,,12.78
4868,28450,201707080500,56.00,,,13.33
4869,28450,201707080520,57.00,,,13.89
4870,28450,201707080550,57.00,,,13.89
4871,28450,201707080600,58.00,59.00,50.00,14.44
4872,28450,201707080620,57.00,,,13.89
4873,28450,201707080650,59.00,,,15.00
4874,28450,201707080700,60.00,,,15.56
4875,28450,201707080720,61.00,,,16.11
4876,28450,201707080750,61.00,,,16.11
4877,28450,201707080800,63.00,,,17.22
4878,28450,201707080820,63.00,,,17.22
4879,28450,201707080850,63.00,,,17.22
4880,28450,201707080900,64.00,,,17.78
4881,28450,201707080920,63.00,,,17.22
4882,28450,201707080950,63.00,,,17.22
4883,28450,201707081000,66.00,,,18.89
4884,28450,201707081020,64.00,,,17.78
4885,28450,201707081050,63.00,,,17.22
4886,28450,201707081100,64.00,,,17.78
4887,28450,201707081120,64.00,,,17.78
4888,28450,201707081150,64.00,,,17.78
4889,28450,201707081200,64.00,,,17.78
4890,28450,201707081220,64.00,,,17.78
4891,28450,201707081250,64.00,,,17.78
4892,28450,201707081300,65.00,,,18.33
4893,28450,201707081320,64.00,,,17.78
4894,28450,201707081350,66.00,,,18.89
4895,28450,201707081400,65.00,,,18.33
4896,28450,201707081420,64.00,,,17.78
4897,28450,201707081450,64.00,,,17.78
4898,28450,201707081500,65.00,,,18.33
4899,28450,201707081520,66.00,,,18.89
4900,28450,201707081550,66.00,,,18.89
4901,28450,201707081600,65.00,,,18.33
4902,28450,201707081620,66.00,,,18.89
4903,28450,201707081650,66.00,,,18.89
4904,28450,201707081700,66.00,,,18.89
4905,28450,201707081720,64.00,,,17.78
4906,28450,201707081750,63.00,,,17.22
4907,28450,201707081800,62.00,67.00,58.00,16.67
4908,28450,201707081820,61.00,,,16.11
4909,28450,201707081850,63.00,,,17.22
4910,28450,201707081900,61.00,,,16.11
4911,28450,201707081920,63.00,,,17.22
4912,28450,201707081950,63.00,,,17.22
4913,28450,201707082000,60.00,,,15.56
4914,28450,201707082020,61.00,,,16.11
4915,28450,201707082050,59.00,,,15.00
4916,28450,201707082100,59.00,,,15.00
4917,28450,201707082120,59.00,,,15.00
4918,28450,201707082150,59.00,,,15.00
4919,28450,201707082200,58.00,,,14.44
4920,28450,201707082220,59.00,,,15.00
4921,28450,201707082250,55.00,,,12.78
4922,28450,201707082300,57.00,,,13.89
4923,28450,201707082320,55.00,,,12.78
4924,28450,201707082350,55.00,,,12.78
4925,28450,201707090000,55.00,,,12.78
4926,28450,201707090020,55.00,,,12.78
4927,28450,201707090050,54.00,,,12.22
4928,28450,201707090100,52.00,,,11.11
4929,28450,201707090120,54.00,,,12.22
4930,28450,201707090150,54.00,,,12.22
4931,28450,201707090200,55.00,,,12.78
4932,28450,201707090220,54.00,,,12.22
4933,28450,201707090250,55.00,,,12.78
4934,28450,201707090300,56.00,,,13.33
4935,28450,201707090320,54.00,,,12.22
4936,28450,201707090350,55.00,,,12.78
4937,28450,201707090400,58.00,,,14.44
4938,28450,201707090420,57.00,,,13.89
4939,28450,201707090450,59.00,,,15.00
4940,28450,201707090500,60.00,,,15.56
4941,28450,201707090520,59.00,,,15.00
4942,28450,201707090550,61.00,,,16.11
4943,28450,201707090600,62.00,62.00,52.00,16.67
4944,28450,201707090620,63.00,,,17.22
4945,28450,201707090650,63.00,,,17.22
4946,28450,201707090700,64.00,,,17.78
4947,28450,201707090720,63.00,,,17.22
4948,28450,201707090750,63.00,,,17.22
4949,28450,201707090800,64.00,,,17.78
4950,28450,201707090820,63.00,,,17.22
4951,28450,201707090850,64.00,,,17.78
4952,28450,201707090900,65.00,,,18.33
4953,28450,201707090920,66.00,,,18.89
4954,28450,201707090950,66.00,,,18.89
4955,28450,201707091000,67.00,,,19.44
4956,28450,201707091020,66.00,,,18.89
4957,28450,201707091050,66.00,,,18.89
4958,28450,201707091100,68.00,,,20.00
4959,28450,201707091120,68.00,,,20.00
4960,28450,201707091150,68.00,,,20.00
4961,28450,201707091200,68.00,,,20.00
4962,28450,201707091220,68.00,,,20.00
4963,28450,201707091250,68.00,,,20.00
4964,28450,201707091300,69.00,,,20.56
4965,28450,201707091320,68.00,,,20.00
4966,28450,201707091350,68.00,,,20.00
4967,28450,201707091400,69.00,,,20.56
4968,28450,201707091420,68.00,,,20.00
4969,28450,201707091450,68.00,,,20.00
4970,28450,201707091500,69.00,,,20.56
4971,28450,201707091520,68.00,,,20.00
4972,28450,201707091550,68.00,,,20.00
4973,28450,201707091600,67.00,,,19.44
4974,28450,201707091620,68.00,,,20.00
4975,28450,201707091650,68.00,,,20.00
4976,28450,201707091700,68.00,,,20.00
4977,28450,201707091720,68.00,,,20.00
4978,28450,201707091750,66.00,,,18.89
4979,28450,201707091800,65.00,70.00,62.00,18.33
4980,28450,201707091820,66.00,,,18.89
4981,28450,201707091850,66.00,,,18.89
4982,28450,201707091900,64.00,,,17.78
4983,28450,201707091920,64.00,,,17.78
4984,28450,201707091950,64.00,,,17.78
4985,28450,201707092000,63.00,,,17.22
4986,28450,201707092020,63.00,,,17.22
4987,28450,201707092050,63.00,,,17.22
4988,28450,201707092100,63.00,,,17.22
4989,28450,201707092120,61.00,,,16.11
4990,28450,201707092150,59.00,,,15.00
4991,28450,201707092200,61.00,,,16.11
4992,28450,201707092220,59.00,,,15.00
4993,28450,201707092250,59.00,,,15.00
4994,28450,201707092300,60.00,,,15.56
4995,28450,201707092320,57.00,,,13.89
4996,28450,201707092350,57.00,,,13.89
4997,28450,201707100000,57.00,,,13.89
4998,28450,201707100020,55.00,,,12.78
4999,28450,201707100050,55.00,,,12.78
5000,28450,201707100100,56.00,,,13.33
5001,28450,201707100120,55.00,,,12.78
5002,28450,201707100150,54.00,,,12.22
5003,28450,201707100200,57.00,,,13.89
5004,28450,201707100220,57.00,,,13.89
5005,28450,201707100250,57.00,,,13.89
5006,28450,201707100300,59.00,,,15.00
5007,28450,201707100320,57.00,,,13.89
5008,28450,201707100350,59.00,,,15.00
5009,28450,201707100400,58.00,,,14.44
5010,28450,201707100420,57.00,,,13.89
5011,28450,201707100450,57.00,,,13.89
5012,28450,201707100500,57.00,,,13.89
5013,28450,201707100520,57.00,,,13.89
5014,28450,201707100550,59.00,,,15.00
5015,28450,201707100600,61.00,67.00,56.00,16.11
5016,28450,201707100620,61.00,,,16.11
5017,28450,201707100650,64.00,,,17.78
5018,28450,201707100700,65.00,,,18.33
5019,28450,201707100720,64.00,,,17.78
5020,28450,201707100750,66.00,,,18.89
5021,28450,201707100800,67.00,,,19.44
5022,28450,201707100820,68.00,,,20.00
5023,28450,201707100850,66.00,,,18.89
5024,28450,201707100900,68.00,,,20.00
5025,28450,201707100920,68.00,,,20.00
5026,28450,201707100950,68.00,,,20.00
5027,28450,201707101000,69.00,,,20.56
5028,28450,201707101020,68.00,,,20.00
5029,28450,201707101050,70.00,,,21.11
5030,28450,201707101100,71.00,,,21.67
5031,28450,201707101120,70.00,,,21.11
5032,28450,201707101150,72.00,,,22.22
5033,28450,201707101200,69.00,,,20.56
5034,28450,201707101220,68.00,,,20.00
5035,28450,201707101250,66.00,,,18.89
5036,28450,201707101300,67.00,,,19.44
5037,28450,201707101320,68.00,,,20.00
5038,28450,201707101350,68.00,,,20.00
5039,28450,201707101400,67.00,,,19.44
5040,28450,201707101420,66.00,,,18.89
5041,28450,201707101450,66.00,,,18.89
5042,28450,201707101500,67.00,,,19.44
5043,28450,201707101520,66.00,,,18.89
5044,28450,201707101550,64.00,,,17.78
5045,28450,201707101600,60.00,,,15.56
5046,28450,201707101620,59.00,,,15.00
5047,28450,201707101650,61.00,,,16.11
5048,28450,201707101700,59.00,,,15.00
5049,28450,201707101720,59.00,,,15.00
5050,28450,201707101750,59.00,,,15.00
5051,28450,201707101800,59.00,71.00,59.00,15.00
5052,28450,201707101820,59.00,,,15.00
5053,28450,201707101850,59.00,,,15.00
5054,28450,201707101900,59.00,,,15.00
5055,28450,201707101920,59.00,,,15.00
5056,28450,201707101950,59.00,,,15.00
5057,28450,201707102000,58.00,,,14.44
5058,28450,201707102020,57.00,,,13.89
5059,28450,201707102050,57.00,,,13.89
5060,28450,201707102100,57.00,,,13.89
5061,28450,201707102120,57.00,,,13.89
5062,28450,201707102150,57.00,,,13.89
5063,28450,201707102200,56.00,,,13.33
5064,28450,201707102220,55.00,,,12.78
5065,28450,201707102250,55.00,,,12.78
5066,28450,201707102300,55.00,,,12.78
5067,28450,201707102320,55.00,,,12.78
5068,28450,201707102350,55.00,,,12.78
5069,28450,201707110000,55.00,,,12.78
5070,28450,201707110020,55.00,,,12.78
5071,28450,201707110050,55.00,,,12.78
5072,28450,201707110100,56.00,,,13.33
5073,28450,201707110120,55.00,,,12.78
5074,28450,201707110150,55.00,,,12.78
5075,28450,201707110200,55.00,,,12.78
5076,28450,201707110220,55.00,,,12.78
5077,28450,201707110250,55.00,,,12.78
5078,28450,201707110300,55.00,,,12.78
5079,28450,201707110320,55.00,,,12.78
5080,28450,201707110350,55.00,,,12.78
5081,28450,201707110400,56.00,,,13.33
5082,28450,201707110420,55.00,,,12.78
5083,28450,201707110450,55.00,,,12.78
5084,28450,201707110500,56.00,,,13.33
5085,28450,201707110520,55.00,,,12.78
5086,28450,201707110550,57.00,,,13.89
5087,28450,201707110600,58.00,59.00,55.00,14.44
5088,28450,201707110620,59.00,,,15.00
5089,28450,201707110650,61.00,,,16.11
5090,28450,201707110700,61.00,,,16.11
5091,28450,201707110720,61.00,,,16.11
5092,28450,201707110750,63.00,,,17.22
5093,28450,201707110800,64.00,,,17.78
5094,28450,201707110820,64.00,,,17.78
5095,28450,201707110850,66.00,,,18.89
5096,28450,201707110900,66.00,,,18.89
5097,28450,201707110920,66.00,,,18.89
5098,28450,201707110950,66.00,,,18.89
5099,28450,201707111000,69.00,,,20.56
5100,28450,201707111020,68.00,,,20.00
5101,28450,201707111050,66.00,,,18.89
5102,28450,201707111100,66.00,,,18.89
5103,28450,201707111120,64.00,,,17.78
5104,28450,201707111150,66.00,,,18.89
5105,28450,201707111200,67.00,,,19.44
5106,28450,201707111220,66.00,,,18.89
5107,28450,201707111250,68.00,,,20.00
5108,28450,201707111300,67.00,,,19.44
5109,28450,201707111320,68.00,,,20.00
5110,28450,201707111350,66.00,,,18.89
5111,28450,201707111400,67.00,,,19.44
5112,28450,201707111420,66.00,,,18.89
5113,28450,201707111450,68.00,,,20.00
5114,28450,201707111500,67.00,,,19.44
5115,28450,201707111520,68.00,,,20.00
5116,28450,201707111550,68.00,,,20.00
5117,28450,201707111600,67.00,,,19.44
5118,28450,201707111620,68.00,,,20.00
5119,28450,201707111650,66.00,,,18.89
5120,28450,201707111700,67.00,,,19.44
5121,28450,201707111720,66.00,,,18.89
5122,28450,201707111750,66.00,,,18.89
5123,28450,201707111800,65.00,69.00,58.00,18.33
5124,28450,201707111820,64.00,,,17.78
5125,28450,201707111850,64.00,,,17.78
5126,28450,201707111900,64.00,,,17.78
5127,28450,201707111920,64.00,,,17.78
5128,28450,201707111950,64.00,,,17.78
5129,28450,201707112000,64.00,,,17.78
5130,28450,201707112020,63.00,,,17.22
5131,28450,201707112050,63.00,,,17.22
5132,28450,201707112100,62.00,,,16.67
5133,28450,201707112120,63.00,,,17.22
5134,28450,201707112150,61.00,,,16.11
5135,28450,201707112200,60.00,,,15.56
5136,28450,201707112220,61.00,,,16.11
5137,28450,201707112250,61.00,,,16.11
5138,28450,201707112300,60.00,,,15.56
5139,28450,201707112320,59.00,,,15.00
5140,28450,201707112350,59.00,,,15.00
5141,28450,201707120000,58.00,,,14.44
5142,28450,201707120020,57.00,,,13.89
5143,28450,201707120050,57.00,,,13.89
5144,28450,201707120100,56.00,,,13.33
5145,28450,201707120120,57.00,,,13.89
5146,28450,201707120150,55.00,,,12.78
5147,28450,201707120200,56.00,,,13.33
5148,28450,201707120220,57.00,,,13.89
5149,28450,201707120250,57.00,,,13.89
5150,28450,201707120300,56.00,,,13.33
5151,28450,201707120320,57.00,,,13.89
5152,28450,201707120350,57.00,,,13.89
5153,28450,201707120400,57.00,,,13.89
5154,28450,201707120420,57.00,,,13.89
5155,28450,201707120450,57.00,,,13.89
5156,28450,201707120500,58.00,,,14.44
5157,28450,201707120520,59.00,,,15.00
5158,28450,201707120550,61.00,,,16.11
5159,28450,201707120600,61.00,65.00,56.00,16.11
5160,28450,201707120620,61.00,,,16.11
5161,28450,201707120650,61.00,,,16.11
5162,28450,201707120700,62.00,,,16.67
5163,28450,201707120720,63.00,,,17.22
5164,28450,201707120750,63.00,,,17.22
5165,28450,201707120800,63.00,,,17.22
5166,28450,201707120820,63.00,,,17.22
5167,28450,201707120850,63.00,,,17.22
5168,28450,201707120900,62.00,,,16.67
5169,28450,201707120920,61.00,,,16.11
5170,28450,201707120950,59.00,,,15.00
5171,28450,201707121000,60.00,,,15.56
5172,28450,201707121020,59.00,,,15.00
5173,28450,201707121050,59.00,,,15.00
5174,28450,201707121100,58.00,,,14.44
5175,28450,201707121120,59.00,,,15.00
5176,28450,201707121150,59.00,,,15.00
5177,28450,201707121200,59.00,,,15.00
5178,28450,201707121220,59.00,,,15.00
5179,28450,201707121250,59.00,,,15.00
5180,28450,201707121300,59.00,,,15.00
5181,28450,201707121320,59.00,,,15.00
5182,28450,201707121350,59.00,,,15.00
5183,28450,201707121400,60.00,,,15.56
5184,28450,201707121420,59.00,,,15.00
5185,28450,201707121450,59.00,,,15.00
5186,28450,201707121500,60.00,,,15.56
5187,28450,201707121520,61.00,,,16.11
5188,28450,201707121550,61.00,,,16.11
5189,28450,201707121600,60.00,,,15.56
5190,28450,201707121620,61.00,,,16.11
5191,28450,201707121650,61.00,,,16.11
5192,28450,201707121700,60.00,,,15.56
5193,28450,201707121720,61.00,,,16.11
5194,28450,201707121750,61.00,,,16.11
5195,28450,201707121800,60.00,63.00,58.00,15.56
5196,28450,201707121820,61.00,,,16.11
5197,28450,201707121850,61.00,,,16.11
5198,28450,201707121900,60.00,,,15.56
5199,28450,201707121920,61.00,,,16.11
5200,28450,201707121950,61.00,,,16.11
5201,28450,201707122000,60.00,,,15.56
5202,28450,201707122020,61.00,,,16.11
5203,28450,201707122050,61.00,,,16.11
5204,28450,201707122100,60.00,,,15.56
5205,28450,201707122120,61.00,,,16.11
5206,28450,201707122150,59.00,,,15.00
5207,28450,201707122200,60.00,,,15.56
5208,28450,201707122220,61.00,,,16.11
5209,28450,201707122250,61.00,,,16.11
5210,28450,201707122300,60.00,,,15.56
5211,28450,201707122320,59.00,,,15.00
5212,28450,201707122350,59.00,,,15.00
5213,28450,201707130000,60.00,,,15.56
5214,28450,201707130020,59.00,,,15.00
5215,28450,201707130050,61.00,,,16.11
5216,28450,201707130100,60.00,,,15.56
5217,28450,201707130120,61.00,,,16.11
5218,28450,201707130150,61.00,,,16.11
5219,28450,201707130200,60.00,,,15.56
5220,28450,201707130220,61.00,,,16.11
5221,28450,201707130250,61.00,,,16.11
5222,28450,201707130300,60.00,,,15.56
5223,28450,201707130320,59.00,,,15.00
5224,28450,201707130350,59.00,,,15.00
5225,28450,201707130400,59.00,,,15.00
5226,28450,201707130420,59.00,,,15.00
5227,28450,201707130450,59.00,,,15.00
5228,28450,201707130500,59.00,,,15.00
5229,28450,201707130520,59.00,,,15.00
5230,28450,201707130550,59.00,,,15.00
5231,28450,201707130600,59.00,61.00,59.00,15.00
5232,28450,201707130620,59.00,,,15.00
5233,28450,201707130650,59.00,,,15.00
5234,28450,201707130700,58.00,,,14.44
5235,28450,201707130720,57.00,,,13.89
5236,28450,201707130750,59.00,,,15.00
5237,28450,201707130800,58.00,,,14.44
5238,28450,201707130820,59.00,,,15.00
5239,28450,201707130850,61.00,,,16.11
5240,28450,201707130900,60.00,,,15.56
5241,28450,201707130920,61.00,,,16.11
5242,28450,201707130950,61.00,,,16.11
5243,28450,201707131000,59.00,,,15.00
5244,28450,201707131020,59.00,,,15.00
5245,28450,201707131050,61.00,,,16.11
5246,28450,201707131100,60.00,,,15.56
5247,28450,201707131120,61.00,,,16.11
5248,28450,201707131150,61.00,,,16.11
5249,28450,201707131200,60.00,,,15.56
5250,28450,201707131220,61.00,,,16.11
5251,28450,201707131250,63.00,,,17.22
